issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change	has_desc_change	comment_count
HBASE-21393	0	4	0	3	1	7	0	0	1
HBASE-21393	4	5	0	3	1	7	0	0	4
HBASE-21393	5	6	0	3	1	7	0	0	6
HBASE-21393	6	10	0	3	1	7	0	0	7
HBASE-21393	10	17	0	3	1	7	0	0	8
HBASE-21393	17	160	0	3	1	7	0	0	9
HBASE-21393	160	207	0	3	1	7	0	0	10
HBASE-22139	0	1	0	3	1	3	0	0	3
HBASE-22139	1	2	1	3	1	3	0	0	6
HBASE-16781	0	2	0	4	1	6	0	0	4
HBASE-16781	2	5	1	4	1	6	0	0	6
HBASE-19125	0	1	0	4	1	1	0	0	1
HBASE-19125	1	32	0	4	1	1	0	0	5
HBASE-19125	32	33	0	4	1	1	0	0	6
HBASE-19125	33	55	1	4	1	1	0	0	7
HBASE-20422	0	400	0	3	0	5	0	0	1
HBASE-5033	0	5	0	3	1	4	0	0	1
HBASE-5033	5	6	0	3	1	4	0	1	4
HBASE-5033	6	7	0	3	1	4	0	1	13
HBASE-5033	7	8	0	3	1	4	0	1	19
HBASE-5033	8	14	0	3	1	4	0	1	24
HBASE-5033	14	23	0	3	1	4	0	1	26
HBASE-5033	23	24	0	3	1	4	0	1	28
HBASE-5033	24	27	0	3	1	4	0	1	30
HBASE-5033	27	29	0	3	1	4	0	1	31
HBASE-5033	29	30	1	3	1	4	0	1	41
HBASE-18043	0	1	0	3	1	4	0	0	3
HBASE-18043	1	2	0	3	1	4	0	0	20
HBASE-18043	2	3	0	3	1	4	0	0	21
HBASE-18043	3	4	1	3	1	4	0	0	28
HBASE-13847	0	4	0	3	1	1	0	1	3
HBASE-13847	4	5	1	3	1	1	0	1	12
HBASE-15537	0	4	0	3	0	7	0	0	1
HBASE-15537	4	5	0	3	1	7	0	0	5
HBASE-15537	5	7	0	3	1	7	0	0	10
HBASE-15537	7	8	0	3	1	7	0	0	16
HBASE-15537	8	9	0	3	1	7	0	0	19
HBASE-15537	9	10	0	3	1	7	0	0	21
HBASE-15537	10	11	0	3	1	7	0	0	29
HBASE-15537	11	12	0	3	1	7	0	0	38
HBASE-15537	12	13	1	3	1	7	0	0	40
HBASE-2310	0	715	1	3	0	3	0	0	1
HBASE-5313	0	6	0	3	1	4	0	0	1
HBASE-5313	6	7	0	3	1	4	0	0	2
HBASE-5313	7	10	0	3	1	4	0	0	8
HBASE-5313	10	12	0	3	1	4	0	0	17
HBASE-5313	12	21	0	3	1	4	0	0	19
HBASE-5313	21	33	0	3	1	4	0	0	20
HBASE-5313	33	37	0	3	1	4	0	0	22
HBASE-5313	37	48	0	3	1	4	0	0	23
HBASE-5313	48	62	0	3	1	4	0	0	24
HBASE-5313	62	64	0	3	1	4	0	0	25
HBASE-5313	64	530	0	3	1	4	0	0	26
HBASE-5313	530	532	0	3	1	4	0	0	28
HBASE-5313	532	1615	0	3	1	4	0	0	29
HBASE-5313	1615	2207	0	3	1	4	0	0	30
HBASE-5313	2207	2247	0	3	1	4	0	0	31
HBASE-5313	2247	2666	0	3	0	4	0	0	31
HBASE-21904	0	3	0	3	0	6	0	0	2
HBASE-21904	3	96	0	3	0	6	0	0	4
HBASE-17582	0	1	0	2	1	1	1	1	8
HBASE-17582	1	20	0	2	1	1	1	1	9
HBASE-17582	20	46	1	2	1	1	1	1	10
HBASE-15136	0	15	0	2	0	2	0	0	1
HBASE-15136	15	29	0	2	1	2	0	0	2
HBASE-15136	29	30	0	2	1	2	0	0	3
HBASE-15136	30	35	0	2	1	2	0	0	8
HBASE-15136	35	36	0	2	1	2	0	0	14
HBASE-15136	36	42	0	2	1	2	0	0	21
HBASE-15136	42	43	1	2	1	2	0	0	23
HBASE-199	0	1	1	4	0	1	0	0	3
HBASE-380	0	8	0	4	0	1	0	0	1
HBASE-380	8	9	0	4	0	1	0	0	3
HBASE-380	9	13	0	4	0	1	0	0	4
HBASE-380	13	16	1	4	0	1	0	0	6
HBASE-15613	0	19	0	3	1	1	0	0	2
HBASE-15613	19	27	1	3	1	1	0	0	4
HBASE-15212	0	1	0	3	1	4	0	1	5
HBASE-15212	1	12	0	3	1	4	0	1	8
HBASE-15212	12	42	0	3	1	4	0	1	10
HBASE-15212	42	47	1	3	1	4	0	1	11
HBASE-19115	0	4	0	4	0	4	0	0	1
HBASE-19115	4	24	1	4	0	7	0	0	1
HBASE-17102	0	917	0	3	0	4	0	0	1
HBASE-5240	0	3	0	3	1	1	0	0	1
HBASE-5240	3	518	0	3	1	1	0	0	3
HBASE-5240	518	1188	1	3	0	1	0	0	3
HBASE-4141	0	181	0	5	0	1	0	0	1
HBASE-4141	181	399	1	5	0	1	0	0	2
HBASE-5435	0	31	0	3	0	6	0	0	1
HBASE-5435	31	43	0	3	0	6	0	0	3
HBASE-5435	43	410	1	3	0	6	0	0	4
HBASE-13305	0	1	0	3	0	1	0	0	1
HBASE-13305	1	5	1	3	1	1	0	0	5
HBASE-11298	0	2	0	3	1	1	0	0	7
HBASE-11298	2	4	0	3	1	1	0	0	10
HBASE-11298	4	5	0	3	1	1	0	0	11
HBASE-11298	5	21	1	3	1	1	0	0	12
HBASE-7935	0	1	0	4	1	4	1	0	2
HBASE-7935	1	3	0	4	1	4	1	0	3
HBASE-7935	3	7	0	4	1	4	1	0	6
HBASE-7935	7	8	0	4	1	4	1	0	9
HBASE-7935	8	9	0	4	1	4	1	0	13
HBASE-7935	9	10	0	4	1	4	1	0	21
HBASE-7935	10	14	1	4	1	4	1	0	25
HBASE-11869	0	2	0	4	1	4	0	1	3
HBASE-11869	2	3	0	4	1	4	0	1	7
HBASE-11869	3	4	0	4	1	4	0	1	9
HBASE-11869	4	11	0	4	1	4	0	1	13
HBASE-11869	11	17	0	4	1	4	0	1	14
HBASE-11869	17	120	1	4	1	4	0	1	17
HBASE-1091	0	2	1	3	0	1	0	0	4
HBASE-20579	0	1	0	4	1	4	0	0	2
HBASE-20579	1	3	0	4	1	4	0	0	3
HBASE-20579	3	4	0	4	1	4	0	0	5
HBASE-20579	4	5	0	4	1	4	0	0	10
HBASE-20579	5	7	0	4	1	4	0	0	11
HBASE-20579	7	19	0	4	1	4	0	0	13
HBASE-20579	19	20	1	4	1	4	0	0	15
HBASE-6406	0	1	0	3	1	1	0	0	2
HBASE-6406	1	2	0	3	1	1	0	0	7
HBASE-6406	2	3	0	3	1	1	0	0	16
HBASE-6406	3	4	0	3	1	1	0	0	18
HBASE-6406	4	5	1	3	1	1	0	0	19
HBASE-6347	0	5	0	3	0	1	0	0	1
HBASE-6347	5	205	0	3	0	1	0	0	2
HBASE-6347	205	206	0	3	0	1	0	0	3
HBASE-6347	206	210	0	3	0	1	0	0	4
HBASE-6347	210	240	1	3	0	1	0	0	5
HBASE-14329	0	69	0	3	0	7	0	0	1
HBASE-14329	69	83	0	3	0	7	0	0	5
HBASE-14329	83	421	0	3	0	1	0	0	8
HBASE-14329	421	434	1	3	1	1	0	0	10
HBASE-16498	0	1	0	4	1	1	0	0	11
HBASE-16498	1	2	0	4	1	1	0	0	14
HBASE-16498	2	5	0	4	1	1	0	0	17
HBASE-16498	5	7	0	4	1	1	0	0	18
HBASE-16498	7	74	0	4	1	1	0	0	20
HBASE-16498	74	76	0	4	1	1	0	0	21
HBASE-16498	76	999	0	4	1	1	0	0	22
HBASE-5085	0	1	1	3	1	1	0	0	4
HBASE-20445	0	1	0	3	0	4	0	0	2
HBASE-20445	1	399	0	3	0	4	0	0	4
HBASE-14516	0	1	0	2	1	3	0	0	5
HBASE-14516	1	3	0	2	1	3	0	0	8
HBASE-14516	3	9	0	2	1	3	0	0	18
HBASE-14516	9	30	0	2	1	3	0	0	19
HBASE-14516	30	65	1	2	1	3	0	0	21
HBASE-5939	0	7	1	4	1	4	0	0	1
HBASE-10283	0	7	0	3	0	1	0	1	1
HBASE-10283	7	8	0	3	1	1	0	1	3
HBASE-10283	8	1961	0	3	1	1	0	1	4
HBASE-17035	0	1	0	3	1	7	0	0	1
HBASE-17035	1	2	0	3	1	7	0	0	24
HBASE-17035	2	3	1	3	1	7	0	0	33
HBASE-942	0	4	1	4	1	4	0	0	1
HBASE-18770	0	2	0	3	0	7	0	0	1
HBASE-18770	2	4	0	3	0	7	0	0	3
HBASE-18770	4	18	0	3	0	7	0	0	4
HBASE-18770	18	19	0	3	0	7	0	0	5
HBASE-18770	19	20	0	3	0	7	0	0	9
HBASE-18770	20	33	0	3	0	7	0	0	10
HBASE-18770	33	34	0	3	0	7	0	0	14
HBASE-18770	34	41	0	3	0	7	0	0	15
HBASE-18770	41	42	0	3	0	7	0	1	15
HBASE-18770	42	48	0	3	1	7	0	1	17
HBASE-18770	48	49	0	2	1	7	1	1	22
HBASE-18770	49	50	0	2	1	7	1	1	25
HBASE-18770	50	51	0	2	1	7	1	1	30
HBASE-18770	51	52	0	2	1	7	1	1	38
HBASE-18770	52	53	0	2	1	7	1	1	47
HBASE-18770	53	54	1	2	1	7	1	1	54
HBASE-10647	0	6	0	3	0	1	0	0	1
HBASE-10647	6	401	1	2	0	1	1	0	3
HBASE-9233	0	1	1	2	1	1	0	0	8
HBASE-672	0	12	1	4	1	4	0	0	2
HBASE-16171	0	2	0	3	1	1	0	0	4
HBASE-16171	2	3	0	3	1	1	0	0	7
HBASE-16171	3	4	1	3	1	1	0	0	8
HBASE-8561	0	1	0	3	0	4	0	0	1
HBASE-8561	1	36	0	3	0	4	0	0	2
HBASE-8561	36	57	0	3	0	4	0	0	3
HBASE-8561	57	78	0	3	0	4	0	0	4
HBASE-8561	78	79	0	3	0	4	0	0	5
HBASE-8561	79	105	0	3	0	4	0	0	6
HBASE-8561	105	195	0	3	0	4	0	0	7
HBASE-8561	195	2196	0	3	0	4	0	0	8
HBASE-480	0	1	1	4	0	1	0	0	2
HBASE-20364	0	4	0	2	0	1	0	0	2
HBASE-20364	4	5	0	2	1	1	0	0	7
HBASE-20364	5	6	1	2	1	1	0	0	9
HBASE-9217	0	1	0	3	1	6	0	0	13
HBASE-9217	1	12	0	3	1	6	0	0	15
HBASE-9217	12	28	0	3	1	6	0	0	16
HBASE-9217	28	42	1	3	1	6	0	0	17
HBASE-1809	0	3	0	3	0	1	0	0	6
HBASE-1809	3	21	0	2	0	1	1	0	8
HBASE-1809	21	22	1	2	0	1	1	0	9
HBASE-20743	0	1	0	4	0	1	0	0	1
HBASE-20743	1	3	0	4	0	1	0	0	2
HBASE-20743	3	83	0	4	0	1	0	0	3
HBASE-20743	83	339	0	4	0	1	0	1	3
HBASE-10591	0	2	0	3	1	4	0	0	1
HBASE-10591	2	3	0	3	1	4	0	0	12
HBASE-10591	3	4	1	3	1	4	0	0	20
HBASE-3675	0	38	0	2	0	1	0	0	1
HBASE-3675	38	2985	0	2	0	1	0	0	3
HBASE-20329	0	1	0	2	1	7	1	0	3
HBASE-20329	1	2	0	2	1	7	1	0	8
HBASE-20329	2	3	0	2	1	7	1	0	10
HBASE-20329	3	4	0	2	1	7	1	0	13
HBASE-20329	4	5	0	2	1	7	1	0	14
HBASE-20329	5	7	0	2	1	7	1	0	15
HBASE-20329	7	10	1	2	1	7	1	0	16
HBASE-5593	0	3	0	3	1	1	0	0	8
HBASE-5593	3	4	1	3	1	1	0	0	18
HBASE-6867	0	119	0	3	1	7	0	0	1
HBASE-6867	119	1131	1	3	1	2	0	0	2
HBASE-9341	0	2	1	2	1	3	1	0	1
HBASE-8784	0	1	0	3	0	2	0	0	2
HBASE-8784	1	2160	0	3	0	2	0	0	3
HBASE-15466	0	85	0	3	0	4	0	0	1
HBASE-15466	85	752	0	3	1	4	0	0	1
HBASE-15466	752	753	0	3	1	4	0	0	21
HBASE-15466	753	755	1	3	1	4	0	0	25
HBASE-8797	0	1	0	3	1	1	0	0	1
HBASE-8797	1	8	0	3	1	1	0	0	7
HBASE-8797	8	9	1	3	1	1	0	0	12
HBASE-13627	0	224	0	4	0	1	0	0	1
HBASE-13627	224	295	0	4	1	1	0	0	1
HBASE-13627	295	300	0	4	1	1	0	0	3
HBASE-13627	300	359	0	4	1	1	0	0	4
HBASE-13627	359	361	1	4	1	1	0	0	5
HBASE-14963	0	1	0	3	1	4	0	0	3
HBASE-14963	1	2	0	3	1	4	0	0	6
HBASE-14963	2	5	0	3	1	4	0	0	7
HBASE-14963	5	43	0	3	1	4	0	0	10
HBASE-14963	43	44	0	3	1	4	0	0	13
HBASE-14963	44	90	0	3	1	4	0	0	14
HBASE-14963	90	91	0	3	1	4	0	0	15
HBASE-14963	91	95	0	3	1	4	0	0	17
HBASE-14963	95	96	0	3	1	4	0	0	18
HBASE-14963	96	98	0	3	1	4	0	0	20
HBASE-14963	98	99	0	3	1	4	0	0	21
HBASE-14963	99	100	1	3	1	4	0	0	23
HBASE-15479	0	1	0	3	1	7	0	1	5
HBASE-15479	1	2	0	3	1	7	0	1	17
HBASE-15479	2	3	1	3	1	7	0	1	21
HBASE-20179	0	7	0	2	0	5	0	1	1
HBASE-20179	7	9	0	2	0	5	0	1	2
HBASE-20179	9	435	0	2	0	5	0	1	3
HBASE-13659	0	36	0	3	1	7	0	0	3
HBASE-13659	36	37	0	3	1	7	0	0	4
HBASE-13659	37	38	0	3	1	7	0	0	8
HBASE-13659	38	39	0	3	1	7	0	0	12
HBASE-13659	39	52	0	3	1	7	0	0	13
HBASE-13659	52	53	1	3	1	7	0	0	18
HBASE-7401	0	100	0	3	1	1	0	0	3
HBASE-7401	100	104	1	3	1	1	0	0	4
HBASE-14361	0	1	0	3	0	3	0	0	2
HBASE-14361	1	3	0	3	0	3	0	0	3
HBASE-14361	3	6	0	3	0	3	0	0	5
HBASE-14361	6	7	0	3	1	3	0	0	10
HBASE-14361	7	8	0	3	1	3	0	0	25
HBASE-14361	8	9	0	3	1	3	0	0	39
HBASE-14361	9	11	0	3	1	3	0	0	40
HBASE-14361	11	12	1	3	1	3	0	0	43
HBASE-4944	0	1	1	4	0	4	0	0	9
HBASE-16036	0	1	0	3	1	7	0	1	5
HBASE-16036	1	2	0	3	1	7	0	1	6
HBASE-16036	2	3	0	3	1	7	0	1	9
HBASE-16036	3	5	0	3	1	7	0	1	10
HBASE-16036	5	6	1	3	1	7	0	1	14
HBASE-1284	0	2	1	3	0	1	0	0	2
HBASE-17053	0	1	1	3	1	7	0	0	9
HBASE-10926	0	2	0	3	0	4	0	1	2
HBASE-10926	2	20	0	3	1	4	0	1	2
HBASE-10926	20	21	0	3	1	4	0	1	18
HBASE-10926	21	22	0	3	1	4	0	1	22
HBASE-10926	22	23	0	3	1	4	0	1	24
HBASE-10926	23	24	0	3	1	4	0	1	26
HBASE-10926	24	25	0	3	1	4	0	1	34
HBASE-10926	25	26	1	3	1	4	0	1	35
HBASE-2409	0	16	0	3	0	1	0	0	2
HBASE-2409	16	37	0	3	0	1	0	0	3
HBASE-2409	37	57	1	3	0	1	0	0	4
HBASE-8513	0	1	1	3	1	1	0	0	3
HBASE-527	0	3	0	3	0	1	0	0	5
HBASE-527	3	4	1	1	1	1	1	0	5
HBASE-12607	0	1	0	4	0	6	0	0	2
HBASE-12607	1	7	0	4	1	6	0	0	8
HBASE-12607	7	22	0	4	1	6	0	0	9
HBASE-12607	22	25	0	4	1	6	0	0	12
HBASE-12607	25	29	1	4	1	1	0	0	15
HBASE-7137	0	4	0	4	0	4	0	0	4
HBASE-7137	4	5	0	4	0	4	0	0	5
HBASE-7137	5	24	1	4	1	4	0	0	15
HBASE-8726	0	6	0	3	1	1	0	0	6
HBASE-8726	6	8	0	3	1	1	0	0	9
HBASE-8726	8	30	0	3	1	1	0	0	10
HBASE-8726	30	36	0	3	1	1	0	0	10
HBASE-8726	36	37	0	3	1	1	0	0	11
HBASE-8726	37	52	0	3	1	1	0	0	17
HBASE-8726	52	58	0	3	1	1	0	0	17
HBASE-8726	58	59	1	3	1	1	0	0	19
HBASE-14210	0	1	0	3	0	6	0	0	1
HBASE-14210	1	3	0	3	1	6	0	0	1
HBASE-14210	3	4	0	3	1	6	0	0	9
HBASE-14210	4	6	0	3	1	6	0	0	10
HBASE-14210	6	7	0	3	1	6	0	0	13
HBASE-14210	7	8	1	3	1	6	0	0	25
HBASE-18028	0	1	1	3	0	7	0	0	1
HBASE-19552	0	1	0	3	1	3	0	0	3
HBASE-19552	1	9	0	3	1	3	0	0	5
HBASE-19552	9	10	0	3	1	3	0	0	17
HBASE-19552	10	11	0	3	1	3	0	0	28
HBASE-19552	11	93	1	3	1	3	0	0	29
HBASE-8172	0	4	0	1	0	3	0	0	1
HBASE-8172	4	5	1	1	0	3	0	0	3
HBASE-5919	0	1	1	1	0	1	0	0	6
HBASE-14167	0	58	0	4	0	1	0	0	1
HBASE-14167	58	112	0	4	0	4	0	0	1
HBASE-14167	112	165	0	4	0	4	0	0	4
HBASE-14167	165	168	0	4	1	4	0	1	8
HBASE-14167	168	169	0	4	1	4	0	1	12
HBASE-14167	169	225	0	4	1	4	0	1	13
HBASE-14167	225	251	0	4	1	4	0	1	14
HBASE-14167	251	274	0	4	1	4	0	1	17
HBASE-14167	274	313	0	4	1	4	0	1	18
HBASE-14167	313	442	0	4	1	4	0	1	20
HBASE-14167	442	592	1	4	0	4	0	1	20
HBASE-15359	0	1	0	3	1	7	0	0	3
HBASE-15359	1	2	1	3	1	7	0	0	5
HBASE-4068	0	419	1	3	0	3	0	0	1
HBASE-14550	0	9	0	3	1	7	0	0	1
HBASE-14550	9	12	0	3	1	7	0	0	2
HBASE-14550	12	91	1	3	1	7	0	0	4
HBASE-21175	0	44	0	4	0	6	0	0	1
HBASE-21175	44	45	0	4	1	6	0	0	2
HBASE-21175	45	46	1	4	1	6	0	0	4
HBASE-15251	0	1	0	3	1	1	0	1	2
HBASE-15251	1	2	0	3	1	1	0	1	4
HBASE-15251	2	5	0	3	1	1	0	1	6
HBASE-15251	5	6	0	3	1	1	0	1	7
HBASE-15251	6	8	0	3	1	1	0	1	13
HBASE-15251	8	9	1	3	1	1	0	1	16
HBASE-12085	0	1	0	3	0	7	0	0	1
HBASE-12085	1	2	1	3	1	7	0	0	8
HBASE-17200	0	1	0	4	0	1	0	0	1
HBASE-17200	1	338	0	4	0	1	0	0	2
HBASE-17200	338	903	0	4	0	3	0	0	2
HBASE-6298	0	1	0	3	0	1	0	0	5
HBASE-6298	1	2	1	3	0	1	0	0	6
HBASE-10199	0	1	0	3	1	4	0	0	1
HBASE-10199	1	1980	0	3	1	4	0	0	2
HBASE-17094	0	802	0	3	0	3	0	0	2
HBASE-17094	802	806	0	3	1	3	0	0	2
HBASE-17094	806	828	0	3	1	3	0	0	4
HBASE-17094	828	829	0	3	1	3	0	0	7
HBASE-17094	829	830	0	3	1	3	0	0	14
HBASE-17094	830	841	0	3	1	3	0	0	15
HBASE-17094	841	858	0	3	1	3	0	0	17
HBASE-17094	858	862	0	3	1	3	0	0	20
HBASE-17094	862	917	0	3	1	3	0	0	22
HBASE-12790	0	78	0	3	0	2	0	0	2
HBASE-12790	78	83	0	3	0	2	0	0	3
HBASE-12790	83	84	0	3	1	2	0	0	8
HBASE-12790	84	85	0	3	1	2	0	0	15
HBASE-12790	85	90	0	3	1	2	0	0	21
HBASE-12790	90	93	0	3	1	2	0	0	25
HBASE-12790	93	104	0	3	1	2	0	0	26
HBASE-12790	104	106	0	3	1	2	0	0	27
HBASE-12790	106	112	0	3	1	2	0	0	29
HBASE-12790	112	117	0	3	1	2	0	0	33
HBASE-12790	117	252	0	3	1	2	0	0	39
HBASE-12790	252	253	0	3	1	2	0	0	40
HBASE-12790	253	254	0	3	1	2	0	0	42
HBASE-12790	254	257	0	3	1	2	0	0	45
HBASE-12790	257	265	0	3	1	2	0	0	46
HBASE-12790	265	275	0	3	1	2	0	0	47
HBASE-12790	275	276	0	3	1	2	0	0	49
HBASE-12790	276	278	0	3	1	2	0	0	50
HBASE-12790	278	279	0	3	1	2	0	0	51
HBASE-12790	279	288	0	3	1	2	0	0	54
HBASE-12790	288	289	0	3	1	2	0	0	55
HBASE-12790	289	307	0	3	1	2	0	0	58
HBASE-12790	307	308	0	3	1	2	0	0	61
HBASE-12790	308	309	0	3	1	2	0	0	71
HBASE-12790	309	310	0	3	1	2	0	0	75
HBASE-12790	310	311	0	3	1	2	0	0	78
HBASE-12790	311	312	0	3	1	2	0	0	88
HBASE-12790	312	313	0	3	1	2	0	0	91
HBASE-12790	313	314	0	3	1	2	0	0	102
HBASE-12790	314	316	0	3	1	2	0	0	105
HBASE-12790	316	794	0	3	1	2	0	0	106
HBASE-12790	794	797	0	3	1	2	0	0	111
HBASE-12790	797	1602	0	3	1	2	0	0	121
HBASE-5294	0	22	1	2	0	3	0	0	1
HBASE-6846	0	6	0	3	0	1	0	0	2
HBASE-6846	6	11	0	3	0	1	0	0	5
HBASE-6846	11	37	1	3	0	1	0	0	7
HBASE-632	0	13	0	4	0	4	0	0	1
HBASE-632	13	14	1	4	1	4	0	0	1
HBASE-17739	0	1	0	3	0	7	0	0	1
HBASE-17739	1	2	0	3	0	7	0	0	3
HBASE-17739	2	7	0	3	0	7	0	0	6
HBASE-17739	7	9	0	3	0	7	0	0	11
HBASE-17739	9	14	0	3	0	7	0	0	13
HBASE-17739	14	15	0	3	0	7	0	0	14
HBASE-17739	15	16	0	3	0	7	0	0	17
HBASE-17739	16	17	0	3	0	7	0	0	19
HBASE-17739	17	806	0	3	0	7	0	0	20
HBASE-8266	0	1	0	2	1	1	0	0	9
HBASE-8266	1	2	0	2	1	1	0	0	14
HBASE-8266	2	4	0	2	1	1	0	0	15
HBASE-8266	4	5	0	2	1	1	0	0	17
HBASE-8266	5	6	1	2	1	1	0	0	18
HBASE-16479	0	384	1	3	1	7	0	0	2
HBASE-14494	0	1	0	4	1	1	0	0	1
HBASE-14494	1	6	1	4	1	1	0	0	3
HBASE-1761	0	1	0	3	1	1	0	0	4
HBASE-1761	1	2	0	3	1	1	0	0	12
HBASE-1761	2	3	0	3	1	1	0	0	14
HBASE-1761	3	5	1	3	1	1	0	0	18
HBASE-3107	0	1	0	3	1	7	0	0	3
HBASE-3107	1	3	0	3	1	7	0	0	4
HBASE-3107	3	168	0	3	1	7	0	0	5
HBASE-3107	168	1399	1	3	0	7	0	0	5
HBASE-19407	0	1	1	1	1	3	0	0	3
HBASE-19368	0	1	1	3	0	7	0	0	6
HBASE-12122	0	1	0	4	1	1	0	0	1
HBASE-12122	1	2	0	4	1	1	0	0	5
HBASE-12122	2	3	1	4	1	1	0	0	17
HBASE-19230	0	558	0	3	0	3	0	0	1
HBASE-4125	0	403	1	3	0	2	0	0	1
HBASE-17768	0	3	0	3	1	7	0	0	5
HBASE-17768	3	4	1	3	1	7	0	0	6
HBASE-983	0	5	1	5	1	4	0	0	1
HBASE-1050	0	1	0	3	0	4	0	0	1
HBASE-1050	1	2	0	1	0	4	1	0	3
HBASE-1050	2	5	0	1	0	4	1	0	4
HBASE-1050	5	10	0	1	1	4	1	0	5
HBASE-1050	10	11	0	1	1	4	1	0	7
HBASE-1050	11	15	0	1	1	4	1	0	12
HBASE-1050	15	21	0	1	1	4	1	0	13
HBASE-1050	21	27	0	1	1	4	1	0	14
HBASE-1050	27	142	0	3	1	4	1	0	15
HBASE-1050	142	255	0	3	1	4	1	0	16
HBASE-1050	255	258	1	3	1	4	1	0	17
HBASE-8092	0	1	0	3	1	1	0	0	3
HBASE-8092	1	12	0	3	1	1	0	0	6
HBASE-8092	12	13	0	3	1	1	0	0	7
HBASE-8092	13	16	0	3	1	1	0	0	8
HBASE-8092	16	22	0	3	1	1	0	0	9
HBASE-8092	22	23	1	3	1	1	0	0	11
HBASE-12669	0	12	0	3	0	7	0	0	1
HBASE-12669	12	15	0	3	1	7	0	0	4
HBASE-12669	15	16	0	3	1	7	0	1	4
HBASE-12669	16	19	0	3	1	7	0	1	5
HBASE-12669	19	21	0	3	1	7	0	1	7
HBASE-12669	21	25	0	3	1	7	0	1	9
HBASE-12669	25	26	0	3	1	7	0	1	11
HBASE-12669	26	27	0	3	1	7	0	1	12
HBASE-12669	27	37	0	3	1	7	0	1	15
HBASE-12669	37	42	0	3	1	7	0	1	18
HBASE-12669	42	43	0	3	1	7	0	1	19
HBASE-12669	43	47	1	3	1	7	0	1	28
HBASE-9206	0	1	0	3	0	7	0	0	2
HBASE-9206	1	3	0	3	0	7	0	0	4
HBASE-9206	3	6	0	3	0	7	0	0	6
HBASE-9206	6	16	0	3	0	7	0	0	8
HBASE-9206	16	22	0	3	0	7	0	0	11
HBASE-9206	22	50	0	3	0	7	0	0	13
HBASE-9206	50	198	0	3	0	7	0	0	14
HBASE-9206	198	202	0	3	0	7	0	0	15
HBASE-9206	202	229	0	3	0	7	0	0	16
HBASE-9206	229	237	0	3	0	7	0	0	17
HBASE-9206	237	441	0	3	0	7	0	0	18
HBASE-9206	441	442	0	3	0	7	0	0	19
HBASE-9206	442	462	0	3	0	7	0	0	20
HBASE-9206	462	464	0	3	0	7	0	0	22
HBASE-9206	464	477	0	3	0	7	0	0	23
HBASE-9206	477	2107	0	3	0	7	0	0	24
HBASE-18180	0	5	0	3	1	1	0	0	1
HBASE-18180	5	6	0	3	1	1	0	0	6
HBASE-18180	6	7	0	3	1	1	0	0	10
HBASE-18180	7	8	0	3	1	1	0	0	12
HBASE-18180	8	12	1	3	1	1	0	0	15
HBASE-6690	0	3	1	4	1	6	0	1	1
HBASE-1009	0	1	1	1	0	1	0	0	2
HBASE-21321	0	1	0	3	0	7	0	0	2
HBASE-21321	1	2	0	2	1	7	1	0	4
HBASE-21321	2	6	0	2	1	7	1	0	6
HBASE-21321	6	7	1	2	1	7	1	0	7
HBASE-6793	0	3	0	3	0	4	0	0	4
HBASE-6793	3	5	0	3	0	4	0	0	5
HBASE-6793	5	30	0	3	0	4	0	0	6
HBASE-6793	30	32	0	3	1	4	0	0	10
HBASE-6793	32	33	0	3	1	4	0	0	15
HBASE-6793	33	38	0	3	1	4	0	0	17
HBASE-6793	38	39	0	3	1	4	0	0	19
HBASE-6793	39	41	0	3	1	4	0	0	20
HBASE-6793	41	42	0	3	1	4	0	0	21
HBASE-6793	42	45	0	3	1	4	0	0	22
HBASE-6793	45	46	0	3	1	4	0	0	26
HBASE-6793	46	47	0	3	1	4	0	0	29
HBASE-6793	47	48	0	3	1	4	0	0	30
HBASE-6793	48	51	0	3	1	4	0	0	32
HBASE-6793	51	52	1	3	1	4	0	0	33
HBASE-13977	0	4	0	3	1	4	0	1	2
HBASE-13977	4	5	0	3	1	4	0	1	10
HBASE-13977	5	6	0	3	1	4	0	1	11
HBASE-13977	6	7	1	3	1	7	0	1	19
HBASE-8484	0	402	0	5	0	3	0	0	1
HBASE-8484	402	407	1	5	0	3	0	0	2
HBASE-8548	0	1	0	3	0	1	0	0	4
HBASE-8548	1	2	0	3	0	1	0	0	20
HBASE-8548	2	78	1	3	0	1	0	0	21
HBASE-374	0	1	1	3	0	1	0	1	1
HBASE-21187	0	1	0	3	0	1	0	0	7
HBASE-21187	1	16	0	3	0	1	0	0	8
HBASE-21187	16	251	0	3	0	1	0	0	9
HBASE-19160	0	1	0	2	1	1	0	0	5
HBASE-19160	1	3	0	2	1	1	0	0	10
HBASE-19160	3	4	1	2	1	1	0	0	18
HBASE-8780	0	2	0	5	1	1	0	0	3
HBASE-8780	2	3	0	5	1	1	0	0	4
HBASE-8780	3	4	0	5	1	1	0	0	5
HBASE-8780	4	6	0	5	1	1	0	0	7
HBASE-8780	6	28	0	5	1	1	0	0	8
HBASE-8780	28	29	0	5	1	1	0	0	9
HBASE-8780	29	30	0	5	1	1	0	0	16
HBASE-8780	30	31	1	5	1	1	0	0	21
HBASE-10263	0	3	0	3	1	4	0	0	3
HBASE-10263	3	4	0	3	1	4	0	0	6
HBASE-10263	4	6	0	3	1	4	0	0	14
